Time,area_km2,elevation_m,changed_storage_mcm
2000-01-31,32.34,70.0,83.3
2000-02-29,36.16,71.3,127.06
2000-03-31,34.27,70.7,105.07
2000-04-30,33.81,70.5,99.8
2000-05-31,37.8,71.9,146.75
2000-06-30,38.3,72.0,152.87
2000-07-31,38.81,72.2,159.07
2000-08-31,39.31,72.3,165.34
2000-09-30,39.82,72.5,171.61
2000-10-31,35.85,71.2,123.41
2000-11-30,40.19,72.6,176.19
2000-12-31,42.12,73.2,200.81
2001-01-31,41.01,72.9,186.67
2001-02-28,41.7,73.1,195.46
2001-03-31,40.17,72.6,176.0
2001-04-30,32.91,70.2,89.68
2001-05-31,38.16,72.0,151.09
2001-06-30,35.23,71.0,116.12
2001-07-31,35.97,71.3,124.87
2001-08-31,37.41,71.7,142.0
2001-09-30,38.85,72.2,159.52
2001-10-31,42.14,73.2,201.15
2001-11-30,41.08,72.9,187.6
2001-12-31,42.98,73.5,212.0
2002-01-31,43.94,73.8,224.67
2002-02-28,43.31,73.6,216.36
2002-03-31,43.36,73.6,216.92
2002-04-30,38.25,72.0,152.16
2002-05-31,38.04,71.9,149.62
2002-06-30,37.83,71.9,147.08
2002-07-31,37.62,71.8,144.53
2002-08-31,37.41,71.7,141.99
2002-09-30,37.2,71.7,139.44
2002-10-31,36.45,71.4,130.57
2002-11-30,35.71,71.2,121.76
2002-12-31,39.25,72.3,164.55
2003-01-31,42.79,73.4,209.57
2003-02-28,42.62,73.4,207.39
2003-03-31,37.42,71.7,142.13
2003-04-30,36.3,71.4,128.75
2003-05-31,35.18,71.0,115.58
2003-06-30,34.06,70.6,102.64
2003-07-31,32.94,70.3,90.0
2003-08-31,31.82,69.9,77.59
2003-09-30,35.28,71.0,116.77
2003-10-31,39.09,72.3,162.61
2003-11-30,40.55,72.7,180.81
2003-12-31,39.8,72.5,171.39
2004-01-31,41.97,73.2,198.87
2004-02-29,41.35,73.0,191.0
2004-03-31,37.0,71.6,137.03
2004-04-30,32.35,70.0,83.33
2004-05-31,27.95,68.5,36.57
2004-06-30,29.9,69.2,56.84
2004-07-31,31.85,69.9,77.92
2004-08-31,33.81,70.5,99.74
2004-09-30,35.76,71.2,122.34
2004-10-31,37.71,71.8,145.69
2004-11-30,36.73,71.5,133.79
2004-12-31,38.28,72.0,152.54
2005-01-31,35.79,71.2,122.65
2005-02-28,33.58,70.5,97.23
2005-03-31,29.3,69.0,50.55
2005-04-30,26.22,67.9,19.39
2005-05-31,28.5,68.7,42.2
2005-06-30,30.77,69.5,66.15
2005-07-31,32.56,70.1,85.73
2005-08-31,34.35,70.7,106.01
2005-09-30,36.14,71.3,126.9
2005-10-31,37.93,71.9,148.39
2005-11-30,37.17,71.7,139.15
2005-12-31,35.43,71.1,118.47
2006-01-31,32.65,70.2,86.76
2006-02-28,36.28,71.4,128.49
2006-03-31,35.81,71.2,122.94
2006-04-30,30.54,69.4,63.71
2006-05-31,30.43,69.4,62.49
2006-06-30,30.28,69.3,60.83
2006-07-31,30.12,69.3,59.18
2006-08-31,29.97,69.2,57.53
2006-09-30,29.81,69.2,55.88
2006-10-31,46.02,74.4,252.52
2006-11-30,45.67,74.3,247.8
2006-12-31,45.88,74.3,250.68
2007-01-31,45.3,74.2,242.79
2007-02-28,44.76,74.0,235.54
2007-03-31,41.5,73.0,192.91
2007-04-30,35.16,71.0,115.36
2007-05-31,32.22,70.0,81.97
2007-06-30,32.55,70.1,85.53
2007-07-31,32.87,70.2,89.18
2007-08-31,33.19,70.3,92.83
2007-09-30,33.52,70.4,96.48
2007-10-31,33.84,70.6,100.12
2007-11-30,34.16,70.7,103.83
2007-12-31,34.49,70.8,107.57
2008-01-31,37.51,71.8,143.28
2008-02-29,40.75,72.8,183.35
2008-03-31,39.25,72.3,164.5
2008-04-30,37.31,71.7,140.81
2008-05-31,35.68,71.2,121.37
2008-06-30,35.54,71.1,119.75
2008-07-31,37.06,71.6,137.72
2008-08-31,38.57,72.1,156.14
2008-09-30,36.9,71.6,135.91
2008-10-31,40.05,72.6,174.5
2008-11-30,39.32,72.3,165.39
2008-12-31,41.55,73.0,193.48
2009-01-31,41.31,73.0,190.51
2009-02-28,41.96,73.2,198.81
2009-03-31,41.56,73.0,193.69
2009-04-30,37.42,71.7,142.18
2009-05-31,35.04,71.0,113.99
2009-06-30,30.19,69.3,59.96
2009-07-31,25.34,67.5,8.89
2009-08-31,39.33,72.3,165.57
2009-09-30,41.05,72.9,187.16
2009-10-31,41.9,73.1,198.05
2009-11-30,42.02,73.2,199.62
2009-12-31,41.96,73.2,198.78
2010-01-31,41.08,72.9,187.57
2010-02-28,41.85,73.1,197.33
2010-03-31,37.97,71.9,148.87
2010-04-30,33.92,70.6,100.98
2010-05-31,34.29,70.7,105.32
2010-06-30,32.78,70.2,88.19
2010-07-31,34.02,70.6,102.11
2010-08-31,35.25,71.0,116.38
2010-09-30,36.49,71.4,130.94
2010-10-31,38.3,72.0,152.87
