Time,area_km2,elevation_m,changed_storage_mcm
2000-01-31,13.74,36.2,61.81
2000-02-29,13.74,36.2,61.81
2000-03-31,13.59,36.0,59.05
2000-04-30,13.26,35.6,53.49
2000-05-31,13.03,35.3,49.65
2000-06-30,12.6,34.8,42.83
2000-07-31,12.17,34.3,36.34
2000-08-31,12.95,35.2,48.41
2000-09-30,14.39,37.1,73.69
2000-10-31,15.64,38.8,98.82
2000-11-30,13.66,36.1,60.36
2000-12-31,14.02,36.6,66.83
2001-01-31,13.65,36.1,60.15
2001-02-28,13.61,36.1,59.47
2001-03-31,13.17,35.5,52.06
2001-04-30,12.71,34.9,44.61
2001-05-31,13.26,35.6,53.59
2001-06-30,13.07,35.4,50.4
2001-07-31,12.88,35.2,47.33
2001-08-31,12.69,34.9,44.27
2001-09-30,14.52,37.3,76.04
2001-10-31,12.91,35.2,47.86
2001-11-30,13.12,35.5,51.2
2001-12-31,13.34,35.7,54.93
2002-01-31,13.56,36.0,58.67
2002-02-28,13.46,35.9,56.9
2002-03-31,13.27,35.6,53.66
2002-04-30,12.82,35.1,46.39
2002-05-31,11.94,34.0,33.07
2002-06-30,12.43,34.6,40.25
2002-07-31,12.91,35.2,47.85
2002-08-31,13.4,35.8,55.85
2002-09-30,13.89,36.4,64.31
2002-10-31,13.15,35.5,51.75
2002-11-30,13.1,35.4,50.92
2002-12-31,12.67,34.9,43.95
2003-01-31,13.27,35.7,53.75
2003-02-28,13.37,35.8,55.43
2003-03-31,12.95,35.2,48.39
2003-04-30,13.3,35.7,54.15
2003-05-31,12.8,35.1,46.1
2003-06-30,12.31,34.5,38.48
2003-07-31,11.82,33.9,31.29
2003-08-31,12.11,34.2,35.55
2003-09-30,12.41,34.6,39.93
2003-10-31,12.23,34.4,37.27
2003-11-30,13.38,35.8,55.45
2003-12-31,13.34,35.7,54.82
2004-01-31,13.15,35.5,51.67
2004-02-29,13.71,36.2,61.14
2004-03-31,13.04,35.4,49.88
2004-04-30,12.3,34.4,38.36
2004-05-31,11.37,33.3,25.09
2004-06-30,11.93,34.0,32.95
2004-07-31,12.5,34.7,41.36
2004-08-31,13.07,35.4,50.29
2004-09-30,13.63,36.1,59.87
2004-10-31,14.28,36.9,71.54
2004-11-30,13.92,36.5,65.01
2004-12-31,13.55,36.0,58.41
2005-01-31,13.26,35.6,53.47
2005-02-28,13.12,35.5,51.13
2005-03-31,12.57,34.8,42.38
2005-04-30,11.71,33.7,29.85
2005-05-31,10.9,32.8,18.99
2005-06-30,12.37,34.5,39.4
2005-07-31,12.36,34.5,39.28
2005-08-31,12.36,34.5,39.15
2005-09-30,12.84,35.1,46.67
2005-10-31,13.33,35.7,54.62
2005-11-30,12.88,35.2,47.37
2005-12-31,11.8,33.8,31.05
2006-01-31,12.02,34.1,34.26
2006-02-28,12.47,34.7,40.88
2006-03-31,12.24,34.4,37.41
2006-04-30,12.13,34.2,35.87
2006-05-31,11.69,33.7,29.53
2006-06-30,11.27,33.2,23.76
2006-07-31,11.42,33.4,25.71
2006-08-31,11.56,33.6,27.76
2006-09-30,11.71,33.7,29.81
2006-10-31,14.24,36.9,70.81
2006-11-30,13.63,36.1,59.77
2006-12-31,13.23,35.6,53.03
2007-01-31,13.0,35.3,49.16
2007-02-28,13.14,35.5,51.45
2007-03-31,12.73,35.0,44.97
2007-04-30,12.24,34.4,37.45
2007-05-31,13.36,35.8,55.24
2007-06-30,16.21,,
2007-07-31,13.01,35.3,49.43
2007-08-31,14.24,36.9,70.68
2007-09-30,15.46,38.5,94.89
2007-10-31,13.96,36.5,65.63
2007-11-30,13.23,35.6,53.09
2007-12-31,13.01,35.3,49.36
2008-01-31,13.07,35.4,50.36
2008-02-29,13.85,36.4,63.6
2008-03-31,14.25,36.9,70.89
2008-04-30,13.83,36.4,63.32
2008-05-31,13.96,36.5,65.7
2008-06-30,14.09,36.7,68.1
2008-07-31,14.23,36.9,70.5
2008-08-31,14.36,37.0,72.97
2008-09-30,14.49,37.2,75.47
2008-10-31,14.62,37.4,77.97
2008-11-30,13.6,36.1,59.33
2008-12-31,14.01,36.6,66.6
2009-01-31,13.98,36.5,65.97
2009-02-28,14.54,37.3,76.36
2009-03-31,14.48,37.2,75.23
2009-04-30,13.76,36.3,62.07
2009-05-31,13.25,35.6,53.43
2009-06-30,13.54,36.0,58.24
2009-07-31,13.82,36.4,63.22
2009-08-31,14.9,37.8,83.41
2009-09-30,12.42,34.6,40.19
2009-10-31,15.78,39.0,101.87
2009-11-30,13.96,36.5,65.68
2009-12-31,13.88,36.4,64.22
2010-01-31,13.44,35.9,56.55
2010-02-28,13.84,36.4,63.51
2010-03-31,13.39,35.8,55.63
2010-04-30,13.7,36.2,61.12
2010-05-31,13.0,35.3,49.2
2010-06-30,14.39,37.1,73.53
2010-07-31,13.42,35.8,56.13
2010-08-31,12.45,34.6,40.53
2010-09-30,11.76,33.8,30.54
2010-10-31,11.62,33.6,28.52
2010-11-30,11.8,33.8,31.0
2010-12-31,11.47,33.4,26.46
2011-01-31,12.54,34.7,41.95
2011-02-28,12.14,34.2,35.93
2011-03-31,11.14,33.1,22.1
2011-04-30,11.21,33.1,23.05
2011-05-31,11.46,33.4,26.35
2011-06-30,11.71,33.7,29.81
2011-07-31,11.96,34.0,33.34
2011-08-31,12.09,34.2,35.22
2011-09-30,12.22,34.3,37.11
2011-10-31,14.49,37.2,75.41
2011-11-30,13.31,35.7,54.37
2011-12-31,12.77,35.0,45.56
2012-01-31,12.93,35.2,48.15
2012-02-29,13.09,35.4,50.75
2012-03-31,12.72,35.0,44.67
2012-04-30,12.59,34.8,42.72
2012-05-31,12.72,35.0,44.77
2012-06-30,12.85,35.1,46.89
2012-07-31,13.21,35.6,52.65
2012-08-31,13.56,36.0,58.65
2012-09-30,13.92,36.5,64.88
2012-10-31,14.27,36.9,71.34
2012-11-30,13.21,35.6,52.74
2012-12-31,13.34,35.7,54.82
2013-01-31,14.0,36.6,66.42
2013-02-28,13.24,35.6,53.1
2013-03-31,13.01,35.3,49.39
2013-04-30,13.74,36.2,61.71
2013-05-31,13.09,35.4,50.72
2013-06-30,12.14,34.3,36.0
2013-07-31,11.83,33.9,31.45
2013-08-31,11.5,33.5,26.81
2013-09-30,11.16,33.1,22.36
2013-10-31,12.88,35.2,47.28
2013-11-30,13.53,36.0,58.12
2013-12-31,14.14,36.8,68.9
2014-01-31,13.88,36.4,64.18
2014-02-28,13.48,35.9,57.29
