Time,area_km2,elevation_m,changed_storage_mcm
2000-01-31,7.71,760.7,219.67
2000-02-29,8.05,762.7,235.4
2000-03-31,7.15,757.3,194.28
2000-04-30,7.28,758.2,200.38
2000-05-31,7.42,759.0,206.52
2000-06-30,7.22,757.8,197.62
2000-07-31,7.02,756.5,188.74
2000-08-31,6.83,755.2,179.82
2000-09-30,6.63,753.9,170.93
2000-10-31,6.44,752.5,162.02
2000-11-30,8.26,763.9,244.7
2000-12-31,7.64,760.3,216.66
2001-01-31,8.45,764.9,253.5
2001-02-28,7.39,758.8,205.29
2001-03-31,7.41,759.0,206.36
2001-04-30,6.56,753.4,167.61
2001-05-31,6.01,749.5,142.94
2001-06-30,5.47,745.2,118.25
2001-07-31,5.43,744.8,116.36
2001-08-31,6.19,750.8,150.73
2001-09-30,5.09,741.9,101.07
2001-10-31,5.38,744.5,114.38
2001-11-30,5.68,746.9,127.72
2001-12-31,8.42,764.7,251.83
2002-01-31,6.85,755.4,181.0
2002-02-28,6.36,752.0,158.45
2002-03-31,5.86,748.3,135.93
2002-04-30,6.39,752.2,160.02
2002-05-31,6.92,755.9,184.12
2002-06-30,7.45,759.2,208.23
2002-07-31,7.1,757.0,192.17
2002-08-31,6.75,754.7,176.09
2002-09-30,6.39,752.2,160.02
2002-10-31,6.04,749.7,143.98
2002-11-30,5.68,746.9,127.92
2002-12-31,6.82,755.2,179.41
2003-01-31,7.96,762.2,230.94
2003-02-28,8.07,762.8,235.91
2003-03-31,6.71,754.4,174.34
2003-04-30,6.85,755.4,180.95
2003-05-31,6.75,754.7,176.47
2003-06-30,6.15,750.5,149.05
2003-07-31,5.54,745.8,121.65
2003-08-31,4.94,740.6,94.27
2003-09-30,5.46,745.1,117.93
2003-10-31,5.99,749.3,141.61
2003-11-30,6.14,750.4,148.56
2003-12-31,5.91,748.7,138.08
2004-01-31,5.42,744.8,115.99
2004-02-29,5.18,742.7,105.08
2004-03-31,4.94,740.6,94.2
2004-04-30,4.71,738.4,83.62
2004-05-31,5.81,747.9,133.76
2004-06-30,4.32,734.5,66.19
2004-07-31,6.46,752.7,163.17
2004-08-31,8.05,762.7,235.31
2004-09-30,9.64,771.3,311.45
2004-10-31,8.02,762.5,233.89
2004-11-30,6.21,750.9,151.75
2004-12-31,5.78,747.7,132.14
2005-01-31,5.31,743.8,110.87
2005-02-28,4.84,739.6,89.58
2005-03-31,9.49,770.2,300.59
2005-04-30,3.56,725.8,31.85
2005-05-31,7.91,761.9,229.03
2005-06-30,6.46,752.7,162.95
