Time,area_km2,elevation_m,changed_storage_mcm
2000-01-31,7.41,88.4,14.71
2000-02-29,7.96,88.8,17.79
2000-03-31,7.7,88.6,16.32
2000-04-30,6.89,88.1,12.06
2000-05-31,8.38,89.1,20.27
2000-06-30,8.2,89.0,19.22
2000-07-31,9.4,89.9,26.82
2000-08-31,8.27,89.0,19.6
2000-09-30,8.22,89.0,19.29
2000-10-31,9.0,89.6,24.19
2000-11-30,9.78,90.2,29.56
2000-12-31,10.06,90.4,31.52
2001-01-31,10.33,90.6,33.58
2001-02-28,11.84,91.7,46.03
2001-03-31,10.99,91.0,38.78
2001-04-30,10.13,90.4,32.1
2001-05-31,9.38,89.9,26.71
2001-06-30,10.09,90.4,31.81
2001-07-31,10.81,90.9,37.31
2001-08-31,9.81,90.2,29.74
2001-09-30,8.81,89.4,22.96
2001-10-31,9.27,89.8,25.92
2001-11-30,9.72,90.1,29.1
2001-12-31,10.17,90.4,32.41
2002-01-31,10.38,90.6,33.96
2002-02-28,10.58,90.7,35.51
2002-03-31,9.09,89.6,24.78
2002-04-30,10.38,90.6,33.97
2002-05-31,10.7,90.8,36.47
2002-06-30,11.03,91.1,39.13
2002-07-31,10.84,90.9,37.6
2002-08-31,10.66,90.8,36.08
2002-09-30,10.47,90.7,34.65
2002-10-31,10.28,90.5,33.22
2002-11-30,10.09,90.4,31.79
2002-12-31,9.9,90.2,30.41
2003-01-31,8.57,89.3,21.41
2003-02-28,8.62,89.3,21.7
2003-03-31,8.67,89.3,22.01
2003-04-30,8.71,89.4,22.32
2003-05-31,9.07,89.6,24.65
2003-06-30,9.43,89.9,27.04
2003-07-31,9.78,90.2,29.56
2003-08-31,10.14,90.4,32.16
2003-09-30,10.5,90.7,34.87
2003-10-31,10.85,90.9,37.69
2003-11-30,11.21,91.2,40.59
2003-12-31,11.0,91.0,38.84
2004-01-31,9.86,90.2,30.11
2004-02-29,10.77,90.9,37.04
2004-03-31,10.84,90.9,37.55
2004-04-30,10.77,90.9,37.02
2004-05-31,9.97,90.3,30.89
2004-06-30,9.17,89.7,25.32
2004-07-31,8.37,89.1,20.24
2004-08-31,11.05,91.1,39.31
2004-09-30,11.26,91.2,40.98
2004-10-31,11.46,91.4,42.72
2004-11-30,9.41,89.9,26.95
2004-12-31,8.89,89.5,23.46
2005-01-31,8.63,89.3,21.79
2005-02-28,10.34,90.6,33.69
2005-03-31,9.98,90.3,30.98
2005-04-30,10.0,90.3,31.1
2005-05-31,9.32,89.8,26.27
2005-06-30,9.39,89.9,26.76
2005-07-31,8.88,89.5,23.41
2005-08-31,9.34,89.8,26.43
2005-09-30,9.28,89.8,26.0
2005-10-31,10.03,90.3,31.33
2005-11-30,10.78,90.9,37.11
2005-12-31,10.19,90.4,32.53
2006-01-31,9.6,90.0,28.23
2006-02-28,9.64,90.0,28.56
